344
16628.8048461382,16099.681876818857
17715.462373144423,15175.617996106663

16906.777823669712,14035.493535979072
18724.23316862122,12963.212293633798

18622.695354362746,13497.781259532789
19957.474284082346,12908.50476676564

17875.76785752883,10887.683148566506
18448.18034518251,10669.346035464227

17531.94135780644,10062.888922290727
17866.02257221962,9938.399481829692

17561.981852390367,10503.428910263934
17890.095355228754,10373.704275332166

17628.509777777188,11459.656814785641
18724.186949575407,11013.642542887774

16401.754280514062,10032.805672097275
16863.667282117138,9824.881187420528

16147.210640308462,9218.001014343332
16622.639598304093,9016.947511214385

15954.24258189823,9306.092897733452
15981.707741712213,9293.32074822444

15423.833800702108,9032.18487516155
16778.40234706857,8458.638346741758

15370.27400888021,8589.247537650139
16513.138744169126,8115.762371350298

14060.154665021648,7007.533872963755
14265.471100948263,7244.4688360973705
14569.033795218405,7587.526427082485
14888.976321867798,7970.899465849721
15142.805579080341,8327.709963313057
15239.978796884388,8589.570203509873
15093.446157607083,8760.152480032506
14833.884174646308,8880.604397823383
14629.234846517633,8966.706806598148

14538.40652978955,9510.287772920994
15043.4088178917,9226.921734445936

15906.921046942829,9800.278665468697
17290.023737372525,9208.44140139639

16295.575587442174,10622.186214762962
17093.766669201024,10242.81985113781

15945.476561989446,11311.083747384328
16171.546289915212,11179.944668808075

15979.779205375184,11865.086394312963
17502.23422717827,11048.085125858172

15077.517327074987,10760.402641071243
16134.6810587812,10163.348057225234

14661.739682451684,10511.291096487628
14990.45782357009,10305.457749460875

14346.504977595541,10199.725504012495
14910.519708809028,9851.95861164602

13942.839818924913,7952.266326498699
14191.042686671244,8058.704536257686

14138.064289443173,7848.242989460821
14178.336309448627,7946.117380435582

13985.896641727879,7809.361636224239
14214.816267655879,8081.805259350684
14811.444739545572,8808.418109867554

13533.148858437595,7455.383437798057
13551.32904638648,7625.647802904459

13256.63782216988,7368.124321177245
13548.749338677764,7714.409592107913
13795.146567085292,8015.3230039114205
14116.383797213683,8385.870112589371
14430.616617315318,8790.620599930702
14486.684719983874,9034.616018096283
14294.630459840497,9206.664307281186
14054.57225049931,9350.586078035605
13902.184744624872,9532.158627950863
13760.318353200091,9737.452123230189
13623.335990175685,9969.573657222223
13622.608496812845,10266.8072490595
13848.152505439306,10565.49262281058
14211.419242435295,10778.59985401971
14633.410307868973,10954.094572033631
15036.798371757483,11137.944429668045
15343.822730209518,11370.545787814215
15478.456738779729,11690.385183809263
15435.155115543763,11956.25401248594
15308.295280250102,12166.59752956593
15140.720361296313,12346.245527403102
14808.34510952529,12671.525715168962
14637.493515819253,12834.078915469883
14464.01581857873,12994.308995233336
14289.462045750493,13153.803956034026
13775.900699410362,13642.635895596399
13609.080499943539,13803.361503763732
13447.39686983468,13989.902700553353
13342.968342971235,14215.622718178074
13379.65352677325,14532.959827468007
13683.412207065583,14787.68385423144
14005.247548448555,14892.605318681799
14363.63253167233,14969.849422444295
14755.410661367481,15099.460056067179
15085.917807024503,15322.810027894197
15255.468245051074,15631.137880096841
15261.948778978898,15919.170009495672
15176.83952722924,16173.39820264366
15061.780180416477,16376.886643148962
14830.302341425871,16739.498453184246
14712.11233398052,16932.96250145222
14592.600843900625,17128.743362627818
14470.606926071472,17324.013790996887
14344.858787406578,17515.921703652795
14213.973602881575,17701.592086769797
14076.459374163409,17878.12907279017
13930.718730288077,18042.618129206476
13775.054569701475,18192.12831122572
13607.677450965999,18323.714542077763

14073.615828498754,18728.39304124669
15075.935668742364,17103.224750665784

15370.768616879177,16722.851893664392
15878.568577284372,16138.881623087447

15988.549996506437,16022.640743539941
16007.041176829938,16003.423012947136

15612.641387981079,15763.82802083129
17190.687346425162,14380.609808603953

16903.224872252067,13429.485868476902
17393.346730019657,13118.710927227748

15965.693801532005,12397.850492923993
16444.426402185767,12091.59833291276

15964.57076231503,12935.877634347842
17404.379218173788,12050.007012144277

14331.456394192552,12309.821959302688
14997.872292812848,11799.154628983768

13922.231523556191,12005.176555390186
13930.28394834225,12138.991411640349
13836.511571380273,12294.992756453987

13499.386901633796,11859.343362186199
13724.288520953276,11927.63792031334
13846.325152130194,11925.30901318866

13566.068276738311,11587.352830926106
13717.339902823816,11746.865985736269

13475.343669590686,11663.424472664345
13734.195904287353,11843.965261005727
14019.617222810171,12012.103679652217
14216.687516937585,11977.468642060401

13596.873371637193,11490.916203953879
13824.779116034428,11807.998478002897
13816.423503800484,11594.843664457225

13276.495207751283,10976.727517389427
13370.4217098408,10901.761734112602

12266.985584655235,10615.549595485601
13836.9241643961,9438.245719689388

13164.018431612923,7603.240531014173
13405.67545979331,7646.8712590132745

13206.787102413826,7456.871464826552
13442.947077245277,7444.932726176383

13307.014987628361,7279.8124776111945
13527.324671042006,7398.6795573633935

11810.372546435337,6641.892768301936
12054.037201205905,6641.498289076706
12347.327067498849,6634.845516593377
12767.276078424129,6620.824011144352

11488.17688981006,6413.414447274074
11725.096945465422,6686.499523252449
11758.293186923824,6986.70240865933

11565.516829228734,6862.34293575105
11642.406555486512,6749.338935610864

11546.155156499877,6687.077545041371
11658.07845017071,6614.7233091976705

11490.422351515175,6723.627980022811
11720.180558757696,6637.118290248371

11242.13343975415,5647.188178232052
11383.510340963036,5751.440341227895
11288.742445003954,5862.292769043917

11142.580337484069,5526.3599203466365
11391.622948579465,5616.295156568522

11226.33933625124,5414.334774375977
11391.622948579465,5616.295156568522

11343.80236845955,5343.614229427854
11554.117551202959,5663.0248727107355
11929.74878271985,5888.331274147211
12286.125640511858,6144.376362185209
12603.062221706208,6442.069926930875
12936.897659811322,6665.343510962681
13299.715180803894,6802.004493063821
13658.882983771498,6899.667203172146
13989.402490150329,6977.697785553071
13763.9539686532,6629.428487808553
13498.14466355753,6297.410448646919

12797.92047038674,4078.129287964279
13048.287744671143,4136.466703023478

13020.95396063718,3928.423280645642
13143.532022659594,4272.172887522986
13267.063316447067,4566.470682163868
13293.376116979158,4881.55888124089
13206.100329704517,5124.205293055202

12800.791138707798,3911.273746947536
13011.632552471747,4041.006243586511
13177.562731835143,3973.6223831037023

12065.594515181205,3130.62848584542
12282.556180233634,3485.314003887037
12402.447364984862,3844.8121802375754
12514.92801220962,4204.923692264198

11673.163553026596,3763.758755338251
11829.904431752671,3742.8440219065924

11802.730327468766,3474.737203152996
11832.297283768705,3572.7767163861354

11844.228642430346,3120.5962067141118
12001.131658989056,3159.6223794677207

11880.785187456124,2993.1419591173544
12056.603979929328,3072.0506465406324
12197.341337119207,3017.681463115492

11977.898920248434,2949.442722613483
12067.826483739263,3074.532576716967

11029.750289635664,2900.5174484941163
11086.000028878534,3154.4501200683662

11115.430575817492,3252.7601293127227
11556.972699760041,3897.0765037503916
11824.386098930401,4256.681472299933
12070.182312074048,4577.312008057699
12567.92824275963,5226.714409042488
12850.384696131852,5577.502696741427
13136.676656842468,5903.228964602153
